3823.84228516	22.9425544739
3824.72412109	22.5244235992
3825.60400391	22.6282348633
3826.48413086	22.7564201355
3827.36645508	21.5928077698
3828.24707031	20.5174827576
3829.12963867	19.907995224
3830.01074219	19.4780082703
3830.89379883	18.4765872955
3831.77514648	17.1603546143
3832.65649414	16.3434925079
3833.54052734	14.9628267288
3834.42236328	13.8968048096
3835.30664062	11.6613788605
3836.1887207	9.43596363068
3837.07348633	8.09977245331
3837.95605469	6.77804708481
3838.83911133	5.7237739563
3839.72436523	6.77826023102
3840.60766602	8.43466758728
3841.49316406	10.0725812912
3842.37695312	11.8671016693
3843.26293945	13.741558075
3844.1472168	15.0595979691
3845.03149414	16.5617313385
3845.91821289	18.0345249176
3846.80297852	19.2423534393
3847.68994141	20.1660194397
3848.57519531	20.953037262
3849.46264648	21.8125324249
3850.34814453	22.7926311493
3851.23388672	23.3735599518
3852.12207031	23.8533535004
3853.00830078	24.1716785431
3853.89672852	23.9791564941
3854.78320312	24.4210014343
3855.67211914	24.3851737976
3856.55908203	24.3122081757
3857.44628906	24.6456203461
3858.3359375	25.0613937378
3859.22338867	24.9727058411
3860.11352539	24.9633598328
3861.00146484	25.0037918091
3861.8918457	24.8909072876
3862.78027344	25.120136261
3863.66894531	25.3148155212
3864.55981445	24.7664318085
3865.44873047	25.414932251
3866.34008789	25.5251407623
3867.22949219	25.0364818573
3868.12133789	24.9628009796
3869.01123047	25.3689785004
3869.90136719	25.2831306458
3870.79370117	25.0277061462
3871.68408203	24.6110534668
3872.5769043	24.7350158691
3873.46777344	24.7963638306
3874.36108398	24.4058437347
3875.25244141	24.1440677643
3876.14379883	24.0803470612
3877.03759766	23.5387039185
3877.9296875	23.4675369263
3878.82373047	23.5007171631
3879.71606445	22.9160995483
3880.61083984	21.944694519
3881.50341797	21.6455154419
3882.39648438	20.9793891907
3883.29174805	20.4142570496
3884.18505859	19.599105835
3885.08081055	18.3863811493
3885.97460938	17.2778224945
3886.87060547	15.9411706924
3887.76489258	14.5486679077
3888.65917969	12.7415018082
3889.5559082	11.0009078979
3890.45068359	9.43846416473
3891.34790039	7.58635950089
3892.24291992	6.29714536667
3893.140625	6.28345394135
3894.03613281	7.58855009079
3894.93408203	9.51912117004
3895.83007812	11.3695144653
3896.72631836	12.9919490814
3897.625	14.7889862061
3898.52148438	16.1281452179
3899.4206543	17.273223877
3900.31762695	18.496049881
3901.21704102	19.5637836456
3902.11450195	20.2400455475
3903.01220703	21.4040431976
3903.91210938	21.7866210938
3904.81030273	22.1207256317
3905.71069336	22.679473877
3906.609375	23.1977386475
3907.51000977	23.5555591583
3908.40893555	24.1768512726
3909.30810547	24.7084388733
3910.2097168	24.7088279724
3911.10913086	25.1285037994
3912.01098633	25.9937667847
3912.91113281	26.0998687744
3913.81323242	26.3943042755
3914.71362305	26.0004787445
3915.61425781	25.982542038
3916.51708984	26.1499977112
3917.41821289	25.9800605774
3918.3215332	25.8739013672
3919.22290039	26.5648536682
3920.12670898	26.2855453491
3921.02856445	26.4839954376
3921.93066406	26.9148845673
3922.83496094	26.9064445496
3923.73730469	26.7056312561
3924.64208984	26.3333435059
3925.54492188	26.7260475159
3926.45019531	26.8919048309
3927.35351562	26.8080463409
3928.25708008	26.9201908112
3929.1628418	27.1451759338
3930.06689453	26.9002418518
3930.97314453	26.4160995483
3931.87744141	26.1894416809
3932.78393555	26.0058345795
3933.6887207	25.6562995911
3934.59375	25.1942634583
