3808.90429688	25.6460990906
3809.78051758	26.1065311432
3810.65893555	28.7634181976
3811.53564453	30.263885498
3812.41259766	29.9350318909
3813.29174805	29.0209827423
3814.16894531	27.4859981537
3815.04833984	24.6721591949
3815.92602539	22.7977695465
3816.8059082	21.6358623505
3817.68408203	21.2525577545
3818.56225586	22.467508316
3819.44287109	24.9494018555
3820.3215332	24.4635124207
3821.20239258	21.8776073456
3822.08154297	19.5826587677
3822.96289062	20.094171524
3823.84228516	22.9342193604
3824.72412109	23.6934928894
3825.60400391	21.9425544739
3826.48413086	19.2253856659
3827.36645508	17.6177120209
3828.24707031	17.7468318939
3829.12963867	18.3837871552
3830.01074219	17.9196414948
3830.89379883	18.4841098785
3831.77514648	19.4656982422
3832.65649414	18.9995994568
3833.54052734	17.4160614014
3834.42236328	15.9199781418
3835.30664062	14.806145668
3836.1887207	15.3004159927
3837.07348633	15.9762744904
3837.95605469	16.5799617767
3838.83911133	16.3848361969
3839.72436523	15.3677625656
3840.60766602	15.2737617493
3841.49316406	16.0695514679
3842.37695312	17.9111824036
3843.26293945	20.9063739777
3844.1472168	23.9424209595
3845.03149414	25.6756134033
3845.91821289	26.1242351532
3846.80297852	26.5316200256
3847.68994141	26.9514522552
3848.57519531	27.5375823975
3849.46264648	28.393321991
3850.34814453	28.3940963745
3851.23388672	26.0671977997
3852.12207031	25.6208267212
3853.00830078	26.9873695374
3853.89672852	28.1114845276
3854.78320312	28.341753006
3855.67211914	27.7871379852
3856.55908203	26.1779613495
3857.44628906	24.7236347198
3858.3359375	24.1063709259
3859.22338867	23.9641666412
3860.11352539	22.6516304016
3861.00146484	20.0574169159
3861.8918457	19.4908237457
3862.78027344	22.1195049286
3863.66894531	25.7918319702
3864.55981445	28.3034648895
3865.44873047	28.7332019806
3866.34008789	27.7800045013
3867.22949219	27.2000732422
3868.12133789	27.1948299408
3869.01123047	27.9836387634
3869.90136719	28.3697795868
3870.79370117	28.0636882782
3871.68408203	27.1718235016
3872.5769043	25.2065963745
3873.46777344	22.953660965
3874.36108398	21.8500099182
3875.25244141	22.8931865692
3876.14379883	25.3091545105
3877.03759766	27.2228546143
3877.9296875	27.1432037354
3878.82373047	25.1500968933
3879.71606445	22.9771347046
3880.61083984	22.6811485291
3881.50341797	24.5417785645
3882.39648438	26.401517868
3883.29174805	25.4528369904
3884.18505859	24.5077037811
3885.08081055	24.7236423492
3885.97460938	24.9254760742
3886.87060547	23.5332870483
3887.76489258	20.8163127899
3888.65917969	19.3236141205
3889.5559082	18.53383255
3890.45068359	18.0672073364
3891.34790039	18.7574462891
3892.24291992	21.1550483704
3893.140625	24.293762207
3894.03613281	25.8317928314
3894.93408203	25.7556743622
3895.83007812	25.2124061584
3896.72631836	24.8941326141
3897.625	25.5087738037
3898.52148438	27.0493221283
3899.4206543	27.9424114227
3900.31762695	27.011964798
3901.21704102	26.0810203552
3902.11450195	26.7625713348
3903.01220703	27.5811023712
3903.91210938	26.9540920258
3904.81030273	26.4258842468
3905.71069336	25.6792221069
3906.609375	24.4065361023
3907.51000977	23.5100479126
3908.40893555	24.3989143372
3909.30810547	27.0158023834
3910.2097168	28.8308639526
3911.10913086	29.2352657318
3912.01098633	29.2451953888
3912.91113281	30.1475486755
3913.81323242	30.9452457428
3914.71362305	30.3369159698
3915.61425781	29.5205116272
3916.51708984	29.4976119995
3917.41821289	29.4565238953
3918.3215332	29.0916290283
3919.22290039	28.5630321503
3920.12670898	27.8085441589
3921.02856445	26.3959655762
3921.93066406	25.2120609283
3922.83496094	24.4396133423
3923.73730469	24.2254447937
3924.64208984	24.8113193512
3925.54492188	25.9092788696
3926.45019531	26.1947154999
3927.35351562	24.7816390991
3928.25708008	23.1863574982
3929.1628418	21.0734920502
3930.06689453	18.33253479
3930.97314453	15.6817111969
3931.87744141	13.7677326202
3932.78393555	11.7631549835
3933.6887207	9.12630081177
3934.59375	6.89531993866
3935.50097656	5.75282335281
3936.40625	6.04239463806
3937.31420898	8.10364151001
3938.2199707	10.4157505035
3939.12792969	13.3647050858
3940.03417969	16.3120307922
3940.94067383	18.9540519714
3941.84936523	21.1541748047
3942.75610352	22.3313369751
3943.6652832	22.9481887817
3944.57250977	22.6780052185
3945.48217773	21.9129734039
3946.38989258	22.5487117767
3947.29785156	25.3814868927
3948.20800781	27.5631637573
3949.11621094	27.5794811249
3950.02685547	27.2809200287
3950.93554688	27.963010788
3951.84667969	29.2916622162
3952.75585938	30.059677124
3953.66503906	29.5956249237
3954.5769043	28.7414226532
3955.48657227	29.418718338
3956.39868164	30.1924381256
3957.30883789	29.4909172058
3958.22143555	27.8497982025
3959.13208008	27.7161464691
3960.04492188	28.3555831909
3960.95605469	28.7934265137
3961.8671875	27.6181526184
3962.78076172	24.6688613892
3963.69238281	21.4394798279
3964.60644531	20.0373134613
3965.51855469	20.0191841125
3966.43286133	18.824596405
3967.34545898	16.5004405975
3968.25805664	13.2090835571
3969.1730957	9.4495010376
3970.08618164	7.22886943817
3971.00170898	6.98877048492
3971.9152832	8.64979076385
3972.83129883	11.5266275406
3973.74511719	14.7675933838
3974.65917969	17.6797943115
3975.57592773	20.1034698486
3976.49047852	22.5942935944
3977.4074707	24.6096744537
3978.32226562	26.0099468231
3979.23974609	27.318145752
3980.15527344	28.9020118713
3981.07080078	30.2570037842
3981.98876953	31.4990692139
3982.90478516	31.8096675873
3983.82324219	31.1492996216
3984.73974609	30.3369235992
3985.65869141	30.3722705841
3986.57568359	31.2144832611
3987.49267578	30.9124603271
3988.41210938	30.6548252106
3989.32983398	31.4047336578
3990.24975586	32.3921051025
3991.16772461	32.5034790039
3992.08789062	32.31508255
3993.00634766	32.4756622314
3993.92504883	32.9459762573
3994.84594727	33.5952911377
3995.76489258	33.5440406799
3996.6862793	32.553237915
3997.60571289	32.1242103577
3998.52758789	30.8186836243
3999.44750977	30.1471691132
4000.36743164	30.7241382599
4001.29003906	32.0968017578
4002.21044922	33.1191329956
4003.13330078	32.9489898682
4004.05444336	33.5953636169
4004.97753906	34.1686439514
4005.89892578	33.0193634033
4006.82055664	30.3787078857
4007.74462891	28.5289878845
4008.66650391	29.7272701263
4009.59082031	32.0430831909
4010.51318359	33.3929595947
4011.43798828	33.7552375793
4012.36083984	33.7558403015
4013.28393555	33.9154777527
4014.20947266	34.2993202209
4015.1328125	33.9079704285
4016.05883789	34.0706062317
4016.98266602	34.2371940613
4017.90893555	33.8176269531
4018.83325195	33.0548477173
4019.7578125	32.7416000366
4020.68481445	33.5550308228
4021.60961914	34.3033981323
4022.53710938	34.3529815674
4023.46240234	34.0678215027
4024.39013672	34.0063018799
4025.31616211	33.8871192932
4026.2421875	33.2970848083
4027.17041016	33.2506332397
4028.09692383	33.808757782
4029.02587891	34.8063812256
4029.95263672	35.5314674377
4030.88208008	34.4522819519
4031.80932617	32.5942077637
4032.73901367	30.748085022
4033.66674805	29.8152313232
4034.59472656	29.7326431274
4035.52514648	29.8840522766
4036.45336914	30.3898849487
4037.38427734	31.9393997192
4038.31298828	33.8053131104
4039.24414062	35.5396194458
4040.17358398	36.3965187073
4041.10302734	35.7630996704
4042.03466797	34.4483108521
4042.96459961	34.3235092163
4043.89697266	34.6274757385
4044.82714844	34.4789657593
4045.76000977	32.5165786743
4046.69067383	28.5081291199
4047.62158203	25.7521934509
4048.55493164	27.4414978027
4049.48632812	30.9196491241
4050.42016602	33.3968200684
4051.35205078	34.3748779297
4052.28613281	34.8583831787
4053.21850586	35.1897392273
4054.15087891	34.2710800171
4055.08569336	33.4760894775
4056.01855469	32.8621902466
4056.95385742	32.5310974121
4057.88720703	32.6137084961
4058.82299805	32.2986068726
4059.7565918	31.5821208954
4060.69067383	31.6746826172
4061.62695312	32.7089729309
4062.5612793	33.6559944153
4063.49829102	33.0886993408
4064.43310547	30.5824680328
4065.37011719	28.0323524475
4066.30541992	28.3369045258
4067.2409668	30.1546230316
4068.17871094	31.2761077881
4069.11474609	31.3121356964
4070.05297852	32.2143478394
4070.98925781	33.7454376221
4071.92797852	33.3700294495
4072.86474609	31.2820034027
4073.80175781	29.749792099
4074.74121094	30.7414207458
4075.67871094	33.1084976196
4076.6184082	33.5016479492
4077.55615234	32.1088867188
4078.49658203	30.4148864746
4079.43481445	29.5372066498
4080.37329102	29.9282016754
4081.31420898	31.445980072
4082.25317383	33.1072120667
4083.19433594	34.5081596375
4084.13378906	34.8587036133
4085.07568359	33.8810997009
4086.01538086	32.4134597778
4086.95532227	32.1277999878
4087.89770508	33.2428321838
4088.83813477	34.8979721069
4089.78100586	35.9057312012
4090.72192383	36.463684082
4091.6652832	36.951335907
4092.60644531	35.9945831299
4093.5480957	34.8306770325
4094.49194336	34.7754554749
4095.43383789	35.1602134705
4096.37841797	34.8084220886
4097.32080078	33.4735107422
4098.265625	32.4124679565
4099.20849609	31.8850708008
4100.15136719	31.37733078
4101.09667969	30.1313915253
4102.04003906	27.5258426666
4102.98632812	24.1564216614
4103.93017578	22.6194953918
4104.87646484	23.7438869476
4105.82080078	27.1906890869
4106.76757812	30.2422866821
4107.71240234	31.7493114471
4108.65722656	32.5647315979
4109.60449219	33.220500946
4110.55029297	33.2847900391
4111.49804688	33.4547348022
4112.44384766	33.508430481
4113.39208984	33.5888252258
4114.33837891	34.1469535828
4115.28515625	34.8070144653
4116.23388672	35.3493041992
4117.18066406	35.7274398804
4118.13037109	36.317363739
4119.07763672	36.083770752
4120.02734375	34.1567230225
4120.97509766	32.9405403137
4121.92333984	33.3355369568
4122.87402344	33.8694801331
4123.82226562	33.6180229187
4124.7734375	33.4304389954
4125.72216797	34.2327728271
4126.67333984	34.5110778809
4127.62304688	34.2158889771
4128.57226562	33.6699829102
4129.52441406	33.0994758606
4130.47460938	33.0489692688
4131.42675781	33.6146278381
4132.37744141	33.3881111145
4133.33007812	32.4487533569
4134.28125	31.1704483032
4135.23242188	30.54088974
4136.18554688	31.0441799164
4137.13720703	32.3715705872
4138.09130859	33.8258018494
4139.04345703	34.6615524292
4139.99755859	35.1849708557
4140.95019531	35.6764144897
4141.90283203	35.9291572571
4142.85791016	35.5154762268
4143.81103516	34.2323188782
4144.76660156	31.4499435425
4145.72021484	29.9007225037
4146.67578125	31.1032123566
4147.62988281	33.5122566223
4148.58398438	34.5350379944
4149.54052734	34.4525184631
4150.49511719	34.2779655457
4151.45263672	33.9919395447
4152.40722656	33.9275169373
4153.36474609	34.0802536011
4154.3203125	33.9858894348
4155.27636719	33.3590202332
4156.234375	32.3611755371
4157.19042969	32.0694656372
4158.14892578	32.6589126587
4159.10546875	33.2083854675
4160.06494141	33.1210289001
4161.02197266	33.77684021
4161.97900391	34.9211845398
4162.93896484	34.9613304138
4163.89648438	35.1232452393
4164.85644531	35.7161636353
4165.81494141	35.7116661072
4166.77539062	35.4580917358
4167.73388672	35.179397583
4168.69287109	34.4446182251
4169.65380859	33.7935066223
4170.61328125	33.8630256653
4171.57519531	34.4376449585
4172.53466797	34.1224746704
4173.49707031	32.3533592224
4174.45703125	30.5142593384
4175.41748047	30.0252819061
4176.37988281	30.8949890137
4177.34082031	31.9753723145
4178.30419922	32.4052772522
4179.265625	32.1139411926
4180.22900391	32.4336776733
4181.19091797	33.3858985901
4182.15478516	33.9586410522
4183.1171875	33.3756866455
4184.07958984	32.4484176636
4185.04394531	31.9717311859
4186.00683594	32.9021186829
4186.97216797	33.5976791382
4187.93554688	32.7684631348
4188.90136719	31.0433883667
